"","CodedMonth","Count","Crime","Description","District","Category"
"3160","2017-01",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"3178","2017-01",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"3183","2017-01",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"3186","2017-01",1,31211,"ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL",1,"Robbery"
"3261","2017-01",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",3,"Robbery"
"3296","2017-01",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"3302","2017-01",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"3332","2017-01",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"3371","2017-01",1,31411,"ROBBERY-HIGHWAY  /STRNGARM/INJURY/SUCCESS",4,"Robbery"
"3429","2017-01",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"3468","2017-01",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"3518","2017-01",1,31311,"ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL",2,"Robbery"
"3533","2017-01",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"3557","2017-01",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"3566","2017-01",1,34421,"ROBBERY-CONVEN STOR/STRNGARM/NO INJ/SUCCESS",3,"Robbery"
"3569","2017-01",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"3577","2017-01",1,36311,"ROBBERY-COMMERCE PL/OTHR WEP USED/SUCCESS",2,"Robbery"
"3590","2017-01",1,31212,"ROBBERY-HIGHWAY       /KNIFE USED/ATTEMPT",4,"Robbery"
"3746","2017-01",-1,32421,"ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"3966","2017-02",-1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"3978","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"4000","2017-02",-1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"4066","2017-02",-1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"4122","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"4136","2017-02",-1,31212,"ROBBERY-HIGHWAY       /KNIFE USED/ATTEMPT",4,"Robbery"
"4144","2017-02",1,31211,"ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL",4,"Robbery"
"4146","2017-02",-1,31211,"ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL",4,"Robbery"
"4152","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"4322","2017-02",1,31422,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT",3,"Robbery"
"4424","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",2,"Robbery"
"4473","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"4475","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"4477","2017-02",-1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"4496","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",2,"Robbery"
"4499","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"4524","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"4586","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",5,"Robbery"
"4607","2017-02",1,32421,"ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"4664","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"4670","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"4681","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"4688","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"4717","2017-02",1,34111,"ROBBERY-CONVEN STOR/FIREARM USED/SUCCESS",1,"Robbery"
"4757","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"4801","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"4810","2017-02",1,31312,"ROBBERY-HIGHWAY   /OTHR WEPN USED/ATTEMPT",3,"Robbery"
"4813","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"4836","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"4844","2017-02",1,31112,"ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT",2,"Robbery"
"4849","2017-02",1,31211,"ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL",6,"Robbery"
"4881","2017-02",1,31112,"ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT",1,"Robbery"
"4927","2017-02",1,31112,"ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT",5,"Robbery"
"4936","2017-02",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",3,"Robbery"
"4957","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"4999","2017-02",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",2,"Robbery"
"5011","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"5089","2017-02",1,32112,"ROBBERY-RESIDENCE   /FIREARM USED/ATTEMPT",4,"Robbery"
"5098","2017-02",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",1,"Robbery"
"5119","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",1,"Robbery"
"5140","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"5144","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"5149","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"5190","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",2,"Robbery"
"5226","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"5239","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"5258","2017-02",1,31112,"ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT",3,"Robbery"
"5276","2017-02",1,31422,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT",6,"Robbery"
"5279","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"5280","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"5285","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"5315","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"5350","2017-02",1,31311,"ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL",5,"Robbery"
"5397","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"5433","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"5457","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"5469","2017-02",1,32421,"ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"5470","2017-02",1,32112,"ROBBERY-RESIDENCE   /FIREARM USED/ATTEMPT",1,"Robbery"
"5492","2017-02",1,36212,"ROBBERY-COMMERCE PL/KNIFE USED/ATTEMPT",5,"Robbery"
"5496","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"5499","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"5510","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"5543","2017-02",1,35112,"ROBBERY-GAS STA/FIREARM USED/ATTEMPT",2,"Robbery"
"5586","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"5601","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"5700","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"5820","2017-02",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",5,"Robbery"
"5863","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"5908","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",1,"Robbery"
"5919","2017-02",1,31112,"ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT",4,"Robbery"
"5923","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"5933","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"5945","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"5951","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"5952","2017-02",1,36422,"ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS",3,"Robbery"
"5961","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"5964","2017-02",1,32421,"ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"5969","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"5979","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"5980","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"6020","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"6031","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"6042","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"6067","2017-02",1,31211,"ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL",4,"Robbery"
"6100","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",3,"Robbery"
"6138","2017-02",1,36421,"ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"6143","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"6190","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"6207","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"6226","2017-02",1,36311,"ROBBERY-COMMERCE PL/OTHR WEP USED/SUCCESS",3,"Robbery"
"6272","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"6317","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"6345","2017-02",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",6,"Robbery"
"6360","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"6423","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"6451","2017-02",1,32111,"ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL",3,"Robbery"
"6543","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"6553","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",3,"Robbery"
"6573","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"6577","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"6637","2017-02",1,31422,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT",4,"Robbery"
"6675","2017-02",1,32111,"ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL",3,"Robbery"
"6701","2017-02",1,31311,"ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL",4,"Robbery"
"6702","2017-02",-1,31311,"ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL",4,"Robbery"
"6858","2017-02",1,34211,"ROBBERY-CONVEN STOR/KNIFE USED/SUCCESS",1,"Robbery"
"6865","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"6900","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"6914","2017-02",1,34111,"ROBBERY-CONVEN STOR/FIREARM USED/SUCCESS",1,"Robbery"
"6917","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"6938","2017-02",1,32111,"ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL",3,"Robbery"
"7048","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",5,"Robbery"
"7057","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"7083","2017-02",1,36421,"ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"7131","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"7172","2017-02",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"7196","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"7198","2017-02",-1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"7213","2017-02",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",2,"Robbery"
"7339","2017-02",1,31112,"ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT",6,"Robbery"
"7361","2017-02",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"7381","2017-02",-1,31311,"ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL",4,"Robbery"
"7631","2017-03",-1,31112,"ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT",4,"Robbery"
"7656","2017-03",1,31112,"ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT",6,"Robbery"
"7671","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"7693","2017-03",1,36112,"ROBBERY-COMMERCE PL/FIREARM USED/ATTEMPT",2,"Robbery"
"7742","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",3,"Robbery"
"7745","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",3,"Robbery"
"7781","2017-03",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",3,"Robbery"
"7815","2017-03",1,34421,"ROBBERY-CONVEN STOR/STRNGARM/NO INJ/SUCCESS",1,"Robbery"
"7936","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"7939","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"7953","2017-03",1,32311,"ROBBERY-RESIDENCE /OTHR WEPN USED/SUCCESS",6,"Robbery"
"7996","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"8048","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"8086","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",1,"Robbery"
"8236","2017-03",1,31211,"ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL",6,"Robbery"
"8262","2017-03",1,36112,"ROBBERY-COMMERCE PL/FIREARM USED/ATTEMPT",2,"Robbery"
"8288","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"8299","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"8313","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"8315","2017-03",1,31211,"ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL",2,"Robbery"
"8438","2017-03",1,31311,"ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL",1,"Robbery"
"8520","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"8777","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"8779","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"8799","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",1,"Robbery"
"8807","2017-03",1,32111,"ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL",6,"Robbery"
"8813","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"8883","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"8891","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"8892","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"8902","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"8989","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"9083","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",5,"Robbery"
"9085","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"9087","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"9142","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"9181","2017-03",1,31422,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT",5,"Robbery"
"9193","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",5,"Robbery"
"9199","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"9206","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"9316","2017-03",1,33111,"ROBBERY-BANK     /FIREARM USED/SUCCESSFUL",2,"Robbery"
"9371","2017-03",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",6,"Robbery"
"9383","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"9434","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"9438","2017-03",1,31112,"ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT",6,"Robbery"
"9465","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"9477","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"9484","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"9596","2017-03",1,31312,"ROBBERY-HIGHWAY   /OTHR WEPN USED/ATTEMPT",3,"Robbery"
"9601","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"9632","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"9639","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"9650","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"9672","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",1,"Robbery"
"9675","2017-03",1,31411,"ROBBERY-HIGHWAY  /STRNGARM/INJURY/SUCCESS",3,"Robbery"
"9677","2017-03",-1,31411,"ROBBERY-HIGHWAY  /STRNGARM/INJURY/SUCCESS",3,"Robbery"
"9685","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"9755","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"9776","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",1,"Robbery"
"9782","2017-03",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",4,"Robbery"
"9805","2017-03",1,36421,"ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS",3,"Robbery"
"9900","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"9903","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"9951","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"9970","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"10000","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",5,"Robbery"
"10045","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"10077","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"10080","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"10081","2017-03",1,36421,"ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS",3,"Robbery"
"10116","2017-03",1,32421,"ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS",6,"Robbery"
"10138","2017-03",1,31422,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT",6,"Robbery"
"10193","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"10213","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"10237","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"10278","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"10280","2017-03",1,36421,"ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS",5,"Robbery"
"10415","2017-03",1,36422,"ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS",1,"Robbery"
"10442","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"10444","2017-03",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",4,"Robbery"
"10452","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"10458","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"10474","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",2,"Robbery"
"10511","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"10543","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
"10617","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"10624","2017-03",1,31311,"ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL",4,"Robbery"
"10653","2017-03",1,31422,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT",2,"Robbery"
"10689","2017-03",1,36111,"ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS",3,"Robbery"
"10728","2017-03",1,35421,"ROBBERY-GAS STA/STRNGARM/NO INJ/SUCCESS",4,"Robbery"
"10736","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",3,"Robbery"
"10775","2017-03",1,31421,"ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS",2,"Robbery"
"10785","2017-03",1,32211,"ROBBERY-RESIDENCE  /KNIFE USED/SUCCESSFUL",3,"Robbery"
"10816","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"10872","2017-03",1,31311,"ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL",3,"Robbery"
"10934","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",5,"Robbery"
"10959","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",2,"Robbery"
"10966","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",6,"Robbery"
"10990","2017-03",1,31111,"ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL",4,"Robbery"
